city,locality,bhk,bathrooms,area_sqft,price_inr
Thane,Kavya Residency,2,2.0,965.0,7900000.0
Thane,Cosmos Heritage,1,1.0,450.0,7100000.0
Thane,Niharika Society Kanakia,3,2.0,880.0,16500000.0
Thane,One Hiranandani Park,4,4.0,1070.0,31000000.0
Thane,Bhoomi Acres,1,1.0,300.0,5700000.0
Thane,Unknown,3,3.0,1250.0,27500000.0
Thane,Cosmos Park,2,2.0,610.0,8000000.0
Thane,Ammar Meadows,2,2.0,700.0,6000000.0
Thane,The Verraton,3,2.0,900.0,20000000.0
Thane,Vijay Galaxy,2,2.0,680.0,11200000.000000002
Thane,Natasha Enclave,1,2.0,700.0,9000000.0
Thane,Unknown,3,3.0,1163.0,25400000.0
Thane,Sunrise Glory,1,1.0,430.0,4100000.0
Thane,Shree Divya Jyot Complex,1,1.0,486.0,2480000.0
Thane,Shree Divya Jyot Complex,1,1.0,486.0,2320000.0
Thane,Unknown,1,1.0,650.0,5100000.0
Thane,Vedant Complex,1,1.0,441.0,9400000.0
Thane,Mayfair Aasaan,1,1.0,448.0,1800000.0
Thane,Unknown,1,1.0,310.0,900000.0
Thane,Unknown,2,2.0,752.0,10700000.0
Thane,Unknown,2,2.0,970.0,7000000.0
Thane,Hiranandani Skylark Enclave,3,3.0,1015.0,28500000.0
Thane,Telange Shree Himgiri CHS,2,2.0,515.0,4500000.0
Thane,Unnati Woods,1,2.0,425.0,6500000.0
Thane,Kavya Hill View,1,1.0,350.0,4700000.0
Thane,Poddar Evergreens,1,2.0,401.0,1800000.0
Thane,Unknown,1,2.0,490.0,9000000.0
Thane,Sunrise Parkview,1,2.0,425.0,3200000.0
Thane,Lodha Codename Business Gain,1,2.0,500.0,3000000.0
Thane,Unknown,1,1.0,580.0,13600000.000000002
Thane,Lodha Casa Rio,1,2.0,386.0,4000000.0
Thane,Vrindavan Palms,1,1.0,486.0,6000000.0
Thane,Unknown,1,2.0,525.0,2500000.0
Thane,Tulsi V City,2,2.0,675.0,2500000.0
Thane,Jewel Heights,1,2.0,405.0,2350000.0
Thane,Suraj Heritage,1,1.0,550.0,5500000.0
Thane,Cosmos Park,2,2.0,600.0,8090000.000000001
Thane,Lodha Palava Lakeshore Greens,3,3.0,838.0,7500000.0
Thane,Unknown,2,2.0,574.0,12500000.0
Thane,Unknown,2,2.0,430.0,2500000.0
Thane,Rustomjee Athena,2,2.0,1100.0,11000000.0
Thane,Horizon Flora Baileya,1,2.0,450.0,5500000.0
Thane,Neelkanth Greens,3,3.0,999.0,24500000.0
Thane,Suman Heights,1,2.0,575.0,3700000.0
Thane,Kalika Heights,2,2.0,607.0,12500000.0
Thane,Regency Towers,3,3.0,1500.0,19500000.0
Thane,Rustomjee Atelier,2,2.0,586.0,10000000.0
Thane,Lok Upvan Apartment Phase II,1,2.0,470.0,7500000.0
Thane,Unknown,2,2.0,652.0,11000000.0
Thane,Hiranandani Rodas Enclave,3,3.0,1100.0,26900000.0
Thane,Hiranandani Rodas Enclave,2,2.0,750.0,17500000.0
Thane,Unknown,2,2.0,800.0,14000000.0
Thane,Chintamani Maple City,1,1.0,605.0,2350000.0
Thane,Arihant Anmol,2,2.0,850.0,3100000.0
Thane,Kalpataru Siddhachal Elite,3,3.0,1246.0,28500000.0
Thane,Unknown,1,2.0,443.0,1850000.0
Thane,Unknown,1,1.0,580.0,13500000.0
Thane,Rustomjee Atelier,2,2.0,586.0,10200000.0
Thane,Unknown,2,2.0,662.0,3600000.0
Thane,Unknown,2,2.0,685.0,6800000.0
Thane,Sheth Avalon,4,4.0,1518.0,35000000.0
Thane,Hiranandani Rodas Enclave,4,5.0,2020.0,57900000.0
Thane,Crown Lodha Quality Homes,2,2.0,475.0,10000000.0
Thane,Unknown,1,2.0,455.0,7500000.0
Thane,Unknown,3,3.0,1090.0,22500000.0
Thane,Hiranandani Meadows,3,3.0,1070.0,27500000.0
Thane,Lodha Heritage,1,1.0,400.0,2800000.0
Thane,Patel Prestige,2,2.0,585.0,3329999.9999999995
Thane,Godrej Emerald,3,3.0,826.0,14500000.0
Thane,Unknown,1,2.0,444.0,5350000.0
Thane,Maitri Park,1,1.0,650.0,2500000.0
Thane,Acme Ozone,2,2.0,750.0,13000000.0
Thane,Unknown,1,1.0,495.0,3000000.0
Thane,Kanchan Pushpa Complex,2,2.0,650.0,8300000.0
Thane,Hiranandani Estate Canary,3,3.0,993.0,21900000.0
Thane,Rustomjee Aurelia,2,2.0,711.0,12200000.0
Thane,Unknown,3,3.0,1042.0,21000000.0
Thane,Unknown,1,1.0,600.0,2520000.0
Thane,Palacia Kingston Phase 2,2,2.0,611.0,8900000.0
Thane,Vasant Vihar,2,2.0,670.0,9500000.0
Thane,Hubtown Greenwoods,1,2.0,585.0,6500000.0
Thane,Neelkanth Royale Palms,1,1.0,750.0,2750000.0
Thane,Neelkanth Royale Palms,2,2.0,950.0,3110000.0
Thane,Gokool Residency,1,1.0,650.0,2500000.0
Thane,Sunrise by Kalpataru,2,2.0,779.0,14100000.0
Thane,Rosa Gardenia,2,2.0,525.0,7600000.0
Thane,Unknown,1,1.0,550.0,2200000.0
Thane,Saptashree Heights,2,2.0,636.0,10800000.0
Thane,Unknown,1,2.0,610.0,5100000.0
Thane,Lodha Casa Bella Gold,1,1.0,450.0,4000000.0
Thane,Dedhia EL Canto,2,2.0,720.0,14000000.0
Thane,Ashar Monarch,3,3.0,1100.0,22500000.0
Thane,Unknown,1,2.0,440.0,3400000.0
Thane,Unknown,3,3.0,1375.0,22000000.0
Thane,Unknown,2,2.0,700.0,5400000.0
Thane,Lodha Amara,1,2.0,474.0,7900000.0
Thane,Kadamba Society,1,1.0,420.0,6600000.0
Thane,Canary Hiranandani Estate,3,2.0,900.0,19000000.0
Thane,Rustomjee Azziano,2,2.0,851.0,14000000.0
Thane,Lodha Splendora,1,2.0,580.0,6000000.0
Thane,CSH Yashraj Park,2,2.0,580.0,6500000.0
Thane,Reliance Residency,2,2.0,650.0,4100000.0
Thane,Brahmand CHS,2,2.0,620.0,9000000.0
Thane,Unknown,1,1.0,385.0,2100000.0
Thane,Puraniks Rumah Bali,1,2.0,444.0,6200000.0
Thane,Patel Prestige,2,2.0,530.0,3290000.0
Thane,Unknown,2,1.0,778.0,4500000.0
Thane,Sarvodaya Leela,2,2.0,710.0,7500000.0
Thane,Ushakiran Residency,3,3.0,1299.0,5100000.0
Thane,The Verraton,4,3.0,1380.0,28000000.0
Thane,Vijay Enclave,2,2.0,800.0,12000000.0
Thane,Unknown,1,1.0,650.0,2600000.0
Thane,Krishna Highlands,1,2.0,570.0,3500000.0
Thane,Mahindra Happinest Kalyan,1,1.0,414.0,4700000.0
Thane,Rustomjee Azziano,2,2.0,851.0,14300000.0
Thane,Unknown,1,1.0,500.0,1900000.0
Thane,Unknown,1,1.0,550.0,1500000.0
Thane,Hiranandani Meadows,4,4.0,1520.0,24000000.0
Thane,Ashar Sapphire,3,3.0,927.0,20000000.0
Thane,Atlantis,2,2.0,690.0,16000000.0
Thane,Haware Citi,2,2.0,615.0,7200000.0
Thane,Tata Shubh Griha,1,1.0,450.0,1450000.0
Thane,Lodha Amara,1,2.0,472.0,7509999.999999999
Thane,Crystal Spires,2,2.0,1300.0,14000000.0
Thane,Unknown,1,1.0,500.0,3900000.0
Thane,Amber Harmony,1,2.0,500.0,4800000.0
Thane,Tata Serein,2,2.0,685.0,20700000.0
Thane,Hiranandani Estate Tiara,3,3.0,1190.0,20500000.0
Thane,Unknown,1,1.0,615.0,3500000.0
Thane,Rustomjee Aurelia,2,2.0,711.0,12000000.0
Thane,Ashar Edge,2,2.0,698.0,16500000.0
Thane,Puranik City Phase 3,1,1.0,456.0,5900000.0
Thane,Unknown,1,1.0,550.0,8500000.0
Thane,Unknown,1,2.0,503.0,6050000.0
Thane,Dosti Kalher,1,1.0,680.0,4000000.0
Thane,Hiranandani Bloomingdale,3,3.0,1073.0,22500000.0
Thane,Hiranandani Estate Broadway,3,3.0,1116.0,18500000.0
Thane,Hiranandani Estate Canary,3,2.0,846.0,19500000.0
Thane,Puraniks City,2,2.0,650.0,7300000.0
Thane,Unknown,2,2.0,800.0,16500000.0
Thane,Pride Palms,2,2.0,691.0,12100000.0
Thane,Sanghvi Valley,3,2.0,660.0,14500000.0
Thane,Ashar 16,2,2.0,652.0,14500000.0
Thane,Ashar Sapphire,2,2.0,661.0,13500000.0
Thane,Shilpa,2,2.0,700.0,26500000.0
Thane,Unknown,1,1.0,565.0,6500000.0
Thane,Unknown,1,1.0,617.0,2500000.0
Thane,Lodha Amara,2,2.0,700.0,11299999.999999998
Thane,Unknown,2,2.0,720.0,17500000.0
Thane,Unknown,2,1.0,856.0,7800000.0
Thane,Unknown,3,3.0,1000.0,24900000.000000004
Thane,Unknown,1,1.0,520.0,5500000.0
Thane,Unknown,1,2.0,520.0,7500000.0
Thane,Unknown,2,2.0,700.0,11000000.0
Thane,Unknown,1,1.0,310.0,5200000.0
Thane,Unknown,1,1.0,388.0,8000000.0
Thane,Hiranandani Rodas Enclave,2,2.0,750.0,18500000.0
Thane,Tata Shubh Griha,1,1.0,489.0,1800000.0
Thane,Shree Gajanan Krupa Apartment,1,2.0,525.0,2100000.0
Thane,Unknown,2,2.0,990.0,11000000.0
Thane,Vijay Orion,2,2.0,1100.0,12900000.0
Thane,Unknown,3,3.0,808.0,13100000.0
Thane,Vijay Orion,3,3.0,1100.0,14600000.0
Thane,Vijay Orion,3,3.0,1062.0,18000000.0
Thane,Unknown,3,3.0,2010.0,19000000.0
Thane,Lodha Sterling,2,2.0,820.0,15100000.0
Thane,Lodha Splendora,3,3.0,1123.0,21000000.0
Thane,Satyam Prime,2,2.0,930.0,4700000.0
Thane,Hiranandani Skylark Enclave,3,2.0,1015.0,24000000.0
Thane,Unknown,2,2.0,700.0,2300000.0
Thane,Aakansha Garden,2,3.0,710.0,12000000.0
Thane,Lodha Crown,1,1.0,309.0,5400000.0
Thane,Unknown,1,1.0,467.0,4500000.0
Thane,Raunak Unnathi Woods Phase 7,1,2.0,413.0,6000000.0
Thane,Unknown,1,1.0,665.0,4200000.0
Thane,Unknown,1,1.0,385.0,5100000.0
Thane,Geeta Society,2,1.0,761.0,11100000.000000002
Thane,Regency Anantam,2,2.0,778.0,8900000.0
Thane,Vijay Galaxy,2,2.0,680.0,11500000.0
Thane,Unknown,1,1.0,585.0,2500000.0
Thane,Unknown,3,3.0,1000.0,4500000.0
Thane,Unknown,1,1.0,443.0,3100000.0
Thane,Unknown,1,1.0,655.0,2800000.0
Thane,Saket Utpal,1,1.0,440.0,2800000.0
Thane,Sunrise Parkview,1,1.0,425.0,3500000.0
Thane,One Hiranandani Park,3,3.0,1350.0,42500000.0
Thane,Unknown,2,2.0,850.0,2700000.0
Thane,Delanna,2,2.0,702.0,17400000.0
Thane,Runwal Doris,3,3.0,960.0,15500000.0
Thane,Orovia Phase 1,1,2.0,444.0,6900000.0
Thane,Prestige Residency,1,1.0,437.0,6000000.0
Thane,Orchid Residency,2,2.0,702.0,4500000.0
Thane,Unknown,2,2.0,654.0,4000000.0
Thane,Hiranandani Estate Cardinal,3,2.0,950.0,24700000.000000004
Thane,Dosti Imperia,5,4.0,1850.0,51100000.0
Thane,Ace Aviana,2,2.0,727.0,11200000.000000002
Thane,Lodha Lakeshore Greens,2,2.0,638.0,4500000.0
Thane,Lodha Splendora,2,2.0,750.0,9800000.0
Thane,Sai Balaji Emerald,2,2.0,600.0,6850000.0
Thane,Unknown,3,3.0,1153.0,23100000.0
Thane,Sai Balaji Emerald,1,2.0,490.0,5100000.0
Thane,Panvelkar Crown,1,1.0,320.0,2000000.0
Thane,Unknown,3,3.0,1294.0,27500000.0
Thane,Manohar Vikas Residency,2,2.0,985.0,4750000.0
Thane,Unknown,3,3.0,1153.0,23300000.0
Thane,Lok Nagari Phase III,1,2.0,475.0,2750000.0
Thane,Puraniks Rumah Bali,1,1.0,437.0,6200000.0
Thane,Unknown,1,2.0,458.0,6100000.0
Thane,Puranik City,1,1.0,400.0,6500000.0
Thane,Unknown,1,1.0,495.0,2000000.0
Thane,Unknown,1,1.0,400.0,2200000.0
Thane,Runwal Garden City,2,2.0,460.0,8500000.0
Thane,Sudarshan Sky Garden,2,2.0,900.0,8650000.0
Thane,Lodha Casa Rio,1,2.0,585.0,4400000.0
Thane,Unknown,2,2.0,795.0,17000000.0
Thane,Unknown,3,3.0,975.0,18900000.0
Thane,Unknown,1,1.0,495.0,6500000.0
Thane,Unknown,1,1.0,667.0,7480000.0
Thane,Unknown,1,1.0,364.0,1500000.0
Thane,Kalpataru Siddhachal Elite,4,4.0,1700.0,43099999.99999999
Thane,Atlantis,2,2.0,690.0,15900000.0
Thane,Unknown,2,2.0,640.0,8200000.0
Thane,Ram Chandra Complex,2,2.0,770.0,7200000.0
Thane,Xrbia Warai Apartments,1,1.0,300.0,1700000.0
Thane,Unknown,1,1.0,350.0,4000000.0
Thane,Regency Sarvam,1,1.0,477.0,3400000.0
Thane,Rodas Enclave Arlington,2,2.0,700.0,20000000.0
Thane,Unknown,1,1.0,750.0,5500000.0
Thane,Unknown,1,1.0,530.0,2950000.0
Thane,Lodha Amara,2,2.0,672.0,11000000.0
Thane,Sunshine Elegance,1,2.0,455.0,5200000.0
Thane,Rutu Estate,2,2.0,600.0,9000000.0
Thane,Rustomjee Azziano,2,2.0,775.0,12200000.0
Thane,Sheth Avalon,2,2.0,760.0,18500000.0
Thane,Raunak Delight,1,2.0,430.0,5500000.0
Thane,Grand Square,1,1.0,410.0,5800000.0
Thane,Himanshu Mount View,1,1.0,420.0,2330000.0
Thane,Harmony Horizons,2,2.0,950.0,8800000.0
Thane,Lalani Residency,2,2.0,645.0,9500000.0
Thane,Prestige Residency,2,2.0,680.0,9800000.0
Thane,Ashar Edge,1,2.0,480.0,10000000.0
Thane,Rustomjee Urbania,2,2.0,624.0,11800000.0
Thane,Unknown,1,1.0,480.0,2200000.0
Thane,Shanti Niketan,2,2.0,607.0,5900000.0
Thane,Unknown,1,1.0,650.0,5000000.0
Thane,Swastik Regalia,3,3.0,1252.0,15000000.0
Thane,Unknown,1,2.0,691.0,4290000.0
Thane,Godrej Vihaa,1,2.0,444.0,2800000.0
Thane,Srushti Residency,1,1.0,480.0,4800000.0
Thane,Unknown,1,1.0,500.0,5200000.0
Thane,Rodas Enclave Bankston,3,3.0,1424.0,36900000.0
Thane,Sudarshan Sky Garden,2,2.0,680.0,8800000.0
Thane,Eco Greens,1,2.0,615.0,2350000.0
Thane,Unknown,2,2.0,860.0,3500000.0
Thane,Godrej Emerald,2,2.0,525.0,9000000.0
Thane,Unknown,1,1.0,290.0,2700000.0
Thane,Hiranandani Rodas Enclave Woodpark,5,5.0,1800.0,50000000.0
Thane,Casa Adriana,2,2.0,600.0,8000000.0
Thane,Ramchandra Park,1,1.0,400.0,2750000.0
Thane,Lodha Lakeshore Greens,2,2.0,638.0,4400000.0
Thane,Rosa Gardenia,2,2.0,610.0,8900000.0
Thane,Unknown,1,2.0,575.0,2500000.0
Thane,Lodha Splendora,1,2.0,472.0,6500000.0
Thane,Horizon Heights,1,2.0,510.0,5400000.0
Thane,Lodha Splendora,3,3.0,952.0,10800000.0
Thane,Rustomjee Urbania,2,2.0,848.0,13200000.0
Thane,Vasant Leela Apartment,1,2.0,425.0,5500000.0
Thane,Unknown,2,2.0,770.0,8000000.0
Thane,Unknown,1,1.0,350.0,4550000.0
Thane,Hiranandani Eagleridge,2,2.0,710.0,18500000.0
Thane,Rosa Gardenia,2,2.0,600.0,7700000.0
Thane,Puraniks Rumah Bali,1,2.0,437.0,5200000.0
Thane,Unknown,1,1.0,450.0,9500000.0
Thane,Unknown,1,1.0,371.0,6800000.0
Thane,Rustomjee Azziano,2,2.0,858.0,14900000.0
Thane,Lodha Casa Bella Gold,3,3.0,900.0,9500000.0
Thane,Lodha Palava Lakeshore Greens,2,2.0,738.0,7000000.0
Thane,Dosti Imperia,2,2.0,734.0,16500000.0
Thane,Lodha Heaven,2,2.0,815.0,5500000.0
Thane,Rustomjee Azziano,2,2.0,775.0,12000000.0
Thane,ShubhVastu,2,2.0,570.0,2300000.0
Thane,Maithili,2,2.0,650.0,16500000.0
Thane,Ashok Nagar,1,2.0,465.0,7000000.0
Thane,Atlanta Edenworld,2,2.0,557.0,3400000.0
Thane,Aashray Anand,1,1.0,392.0,2190000.0
Thane,Unknown,3,3.0,1020.0,9500000.0
Thane,Unknown,4,4.0,2350.0,72500000.0
Thane,Rustomjee Azziano,2,2.0,700.0,13500000.0
Thane,Unknown,3,3.0,993.0,22500000.0
Thane,Global Park Housing Society,1,2.0,450.0,4200000.0
Thane,Lodha Amara,2,2.0,672.0,11500000.0
Thane,Cosmos Springs,2,2.0,640.0,8000000.0
Thane,Rustomjee Urbania,2,2.0,668.0,11600000.0
Thane,Unknown,2,2.0,1100.0,4700000.0
Thane,Unknown,2,2.0,999.0,3500000.0
Thane,Rutu Park,2,2.0,640.0,12700000.0
Thane,Devki Prem CHS,2,1.0,750.0,6500000.0
Thane,Palacia Kingston Phase 2,2,2.0,907.0,14000000.0
Thane,Tata Shubh Griha,1,1.0,489.0,1400000.0
Thane,Unknown,2,1.0,745.0,3600000.0
Thane,Lodha Crown,1,2.0,286.0,5700000.0
Thane,Acura,2,2.0,640.0,10500000.0
Thane,Unknown,3,3.0,1370.0,31000000.0
Thane,Unknown,1,1.0,710.0,3200000.0
Thane,Sai Balaji Emerald,1,2.0,445.0,4850000.0
Thane,Sanghvi Paradise,1,1.0,595.0,1900000.0
Thane,Runwal MyCity,2,2.0,780.0,5900000.0
Thane,Hiranandani Meadows,3,3.0,1395.0,34000000.0
Thane,CSH Yashraj Park,2,2.0,600.0,8000000.0
Thane,Samruddhi Evergreens,1,1.0,360.0,2200000.0
Thane,Royal park Ambernath East,1,1.0,595.0,2700000.0
Thane,Vasant Fiona,2,2.0,575.0,15600000.0
Thane,Puraniks Rumah Bali,2,2.0,575.0,7800000.0
Thane,Unknown,1,1.0,400.0,3400000.0
Thane,Unknown,2,2.0,622.0,4100000.0
Thane,Rustomjee Atelier,2,2.0,586.0,9600000.0
Thane,Unknown,1,1.0,510.0,11700000.0
Thane,Unknown,2,1.0,490.0,2400000.0
Thane,Runwal Mycity Phase 2,1,2.0,406.0,3800000.0
Thane,Unknown,2,2.0,860.0,9500000.0
Thane,Unknown,1,1.0,250.0,2800000.0
Thane,Unknown,2,2.0,1100.0,16500000.0
Thane,Rustomjee Atelier,2,2.0,586.0,9700000.0
Thane,The Icon by Risland,2,2.0,750.0,15000000.0
Thane,Sarvodaya Leela,2,2.0,725.0,8000000.0
Thane,Rustomjee Atelier,2,2.0,586.0,9800000.0
Thane,Unknown,2,2.0,1050.0,9000000.0
Thane,Metro Residency,2,2.0,1060.0,8500000.0
Thane,Unknown,1,2.0,550.0,5900000.0
Thane,Unknown,1,2.0,550.0,6000000.0
Thane,Unknown,1,2.0,480.0,6000000.0
Thane,Unknown,1,1.0,390.0,1600000.0
Thane,Lodha Splendora,1,2.0,440.0,5900000.0
Thane,Unknown,2,2.0,605.0,10600000.0
Thane,Unknown,2,2.0,975.0,10400000.0
Thane,Unknown,1,2.0,600.0,5500000.0
Thane,Vijay Galaxy,1,2.0,455.0,7400000.0
Thane,Devashree Park,2,2.0,765.0,10000000.0
Thane,Sheth Avalon,2,3.0,769.0,12000000.0
Thane,Unknown,2,2.0,580.0,14000000.0
Thane,Unknown,2,2.0,605.0,19000000.0
Thane,Unknown,1,1.0,567.0,3200000.0
Thane,Unknown,1,1.0,550.0,3000000.0
Thane,Lodha Amara,3,2.0,955.0,18000000.0
Thane,Lodha Palava Lakeshore Greens,2,2.0,738.0,5300000.0
Thane,Nirmal Nagari,1,1.0,576.0,3300000.0
Thane,Unknown,1,1.0,475.0,11500000.0
Thane,Unknown,2,2.0,750.0,5000000.0
Thane,Piramal Vaikunth,2,2.0,710.0,14000000.0
Thane,Unknown,1,2.0,480.0,6100000.0
Thane,Unknown,1,2.0,550.0,6200000.0
Thane,Lodha Casa Bella City,2,2.0,576.0,7500000.0
Thane,Sheth Avalon,3,3.0,1250.0,35000000.0
Thane,Unknown,2,2.0,870.0,19500000.0
Thane,Unknown,1,1.0,480.0,4700000.0
Thane,Unknown,3,3.0,2550.0,16000000.0
Thane,Sheth Avalon,3,2.0,1090.0,29500000.0
Thane,Tata Amantra,2,2.0,1080.0,6000000.0
Thane,Unknown,1,1.0,500.0,3500000.0
Thane,ATLANTA ENCLAVE,1,2.0,420.0,5200000.0
Thane,Unknown,1,1.0,425.0,2000000.0
Thane,Unknown,1,2.0,418.0,4800000.0
Thane,Mahalaxmi Krupa,1,1.0,455.0,4500000.0
Thane,Rustomjee Atelier,2,2.0,586.0,9500000.0
Thane,Unknown,2,1.0,675.0,6400000.0
Thane,Regency Anantam,1,2.0,527.0,5700000.0
Thane,Runwal Eirene,2,2.0,730.0,13000000.0
Thane,Patel Prestige,1,2.0,452.0,2410000.0
Thane,Acme Ozone,3,3.0,1134.0,21000000.0
Thane,Lodha Splendora,2,2.0,750.0,8800000.0
Thane,Unknown,1,1.0,522.0,4200000.0
Thane,Unknown,2,2.0,622.0,8300000.0
Thane,Unknown,2,2.0,680.0,6200000.0
Thane,Hiranandani Estate Lavinia,1,2.0,421.0,8800000.0
Thane,Unknown,1,1.0,515.0,2200000.0
Thane,Nana Patil Pride,1,1.0,645.0,3650000.0
Thane,Runwal Mycity Phase 2,2,2.0,524.0,5500000.0
Thane,Godrej Emerald,3,2.0,922.0,15500000.0
Thane,Lodha Serenity,3,3.0,1195.0,13000000.0
Thane,Unknown,1,1.0,360.0,1000000.0
Thane,Unknown,2,2.0,700.0,12500000.0
Thane,Neelkanth Palms,4,4.0,1600.0,37500000.0
Thane,Rathi Osho Dhara Park,1,2.0,405.0,2200000.0
Thane,Mangeshi Dazzel,2,2.0,700.0,8000000.0
Thane,Panvelkar Campus,1,1.0,711.0,2700000.0
Thane,Panvelkar Campus,1,1.0,718.0,3600000.0
Thane,Trinity Galaxy,1,1.0,600.0,2300000.0
Thane,Acme Ozone,3,3.0,1100.0,18000000.0
Thane,Lodha Amara,3,3.0,1100.0,17000000.0
Thane,Sheth Avalon,4,4.0,1700.0,49000000.0
Thane,Bhoomi Acres,1,1.0,437.0,7200000.0
Thane,Unknown,2,2.0,750.0,10000000.0
Thane,Unknown,1,2.0,620.0,4000000.0
Thane,Patel Prestige,2,2.0,516.0,3260000.0
Thane,Harmony Signature Towers,4,3.0,1321.0,17900000.0
Thane,Vasant Fiona,1,2.0,615.0,8500000.0
Thane,Satguru Garden,1,2.0,540.0,10200000.0
Thane,Lodha Palava Lakeshore Greens,2,2.0,638.0,4200000.0
Thane,Neelkanth Palms,3,2.0,720.0,14500000.0
Thane,Highland Park,2,2.0,728.0,13500000.0
Thane,Hiranandani Estate Goldcrof,1,2.0,625.0,9000000.0
Thane,Rustomjee Atelier,2,2.0,586.0,10300000.0
Thane,Unknown,1,1.0,765.0,3400000.0
Thane,Rustomjee Atelier,2,2.0,586.0,10400000.0
Thane,Unknown,2,2.0,625.0,10800000.0
Thane,Sai Mauli,1,1.0,500.0,3000000.0
Thane,Kabra Shubharambh,2,2.0,620.0,10000000.0
Thane,Rustomjee Atelier,2,2.0,586.0,10500000.0
Thane,Lodha Palava Plots,2,2.0,470.0,4600000.0
Thane,Unknown,1,1.0,233.0,1500000.0
Thane,Lodha Sterling,3,3.0,1266.0,27000000.0
Thane,Unknown,2,2.0,1495.0,8500000.0
Thane,Unknown,3,3.0,1120.0,23000000.0
Thane,Vardhaman Heights,1,1.0,530.0,2750000.0
Navi Mumbai,Tricity Luxuria,2,2.0,650.0,10700000.0
Navi Mumbai,Basant Bahar Apartment,2,2.0,800.0,9000000.0
Navi Mumbai,Unknown,1,1.0,363.0,2200000.0
Navi Mumbai,L&T Seawoods Residences,3,3.0,1175.0,38500000.0
Navi Mumbai,Ma Laxmi Heights,1,2.0,741.0,5600000.0
Navi Mumbai,Ma Laxmi Heights,1,1.0,723.0,5650000.0
Navi Mumbai,Ma Laxmi Heights,1,2.0,740.0,5700000.0
Navi Mumbai,Ma Laxmi Heights,1,2.0,721.0,5700000.0
Navi Mumbai,Ma Laxmi Heights,1,2.0,723.0,6000000.0
Navi Mumbai,Sai Spring,3,3.0,1350.0,14500000.0
Navi Mumbai,Sai Sapphire,2,2.0,1035.0,8900000.0
Navi Mumbai,Paradise Sai World Empire,4,3.0,2043.0,42500000.0
Navi Mumbai,Paradise Sai World Empire,4,4.0,1977.0,40000000.0
Navi Mumbai,Paradise Sai Crystals,2,2.0,710.0,11000000.0
Navi Mumbai,Indiabulls Greens Panvel,4,5.0,1700.0,12900000.0
Navi Mumbai,Aniruddha Enclave,1,1.0,650.0,4800000.0
Navi Mumbai,Aniruddha Enclave,1,1.0,659.0,4800000.0
Navi Mumbai,Bhagwati Greens 2,2,2.0,740.0,16500000.0
Navi Mumbai,Chinmay Gaurang,1,1.0,273.0,3250000.0
Navi Mumbai,Aniruddha Enclave,1,1.0,655.0,4900000.0
Navi Mumbai,Adhiraj Gardens,1,1.0,750.0,7200000.0
Navi Mumbai,The Springs,2,2.0,800.0,10500000.0
Navi Mumbai,Pushpanarayan Complex,2,2.0,890.0,5000000.0
Navi Mumbai,Unknown,2,2.0,1275.0,22000000.0
Navi Mumbai,Raheja Residency,3,3.0,1100.0,37500000.0
Navi Mumbai,Unknown,1,2.0,350.0,3000000.0
Navi Mumbai,Unknown,2,2.0,760.0,10200000.0
Navi Mumbai,Kalpavriksha,1,1.0,647.0,2700000.0
Navi Mumbai,Chandra Darshan Hill View,1,1.0,400.0,4200000.0
Navi Mumbai,Saraswati Enclave,1,2.0,625.0,5500000.0
Navi Mumbai,Star Paradise,1,1.0,540.0,4700000.0
Navi Mumbai,Unknown,1,2.0,750.0,5300000.0
Navi Mumbai,The Springs,2,2.0,850.0,10400000.0
Navi Mumbai,Unknown,1,1.0,330.0,2000000.0
Navi Mumbai,Vankvanis Vision,1,1.0,405.0,4300000.0
Navi Mumbai,Sai Proviso County,2,2.0,705.0,6000000.0
Navi Mumbai,Shreyas Apartment,3,3.0,1100.0,28500000.0
Navi Mumbai,Kripa Sagar,1,1.0,725.0,6000000.0
Navi Mumbai,Kripa Sagar,1,1.0,725.0,5800000.0
Navi Mumbai,Harmony II,3,2.0,1225.0,9800000.0
Navi Mumbai,Krishna Leela,3,3.0,1275.0,7500000.0
Navi Mumbai,Kripa Sagar,2,2.0,966.0,7700000.0
Navi Mumbai,Arihant Amodini,2,2.0,1085.0,6600000.0
Navi Mumbai,Arihant Amodini,2,2.0,1080.0,6800000.0
Navi Mumbai,Shiv Mandir CHS,2,2.0,560.0,15000000.0
Navi Mumbai,Millenium Paradise,2,2.0,660.0,6750000.0
Navi Mumbai,Millenium Paradise,2,2.0,660.0,6700000.0
Navi Mumbai,Unknown,1,1.0,420.0,7000000.0
Navi Mumbai,Gauri Laxmi Ulwe,2,2.0,700.0,6000000.0
Navi Mumbai,Shanti Green Palms,2,2.0,700.0,16000000.0
Navi Mumbai,Hiranandani Fortune City,2,2.0,900.0,10500000.0
Navi Mumbai,Unknown,2,2.0,1075.0,8750000.0
Navi Mumbai,Unknown,3,2.0,950.0,18700000.0
Navi Mumbai,Panchkamal Apartment,3,2.0,1200.0,20299999.999999996
Navi Mumbai,Panchnand Heights,2,2.0,720.0,7000000.0
Navi Mumbai,Unknown,3,3.0,1100.0,32000000.0
Navi Mumbai,Unknown,2,2.0,800.0,5600000.0
Navi Mumbai,Tulsi Heights,3,3.0,1550.0,13799999.999999998
Navi Mumbai,Signia Waterfront,2,2.0,782.0,20000000.0
Navi Mumbai,Unknown,1,1.0,682.0,2500000.0
